customer_city,total_orders,on_time_count,on_time_pct,avg_review_score,review_count,lat,lng
vespasiano correa,1,1,100.0,4.0,1,-29.06861523100013,-51.861191748420104
aiuaba,1,1,100.0,3.0,1,-6.583338622041794,-40.13887446818398
vertentes,1,1,100.0,5.0,1,-7.9063776539818935,-35.98913305346116
cabixi,1,1,100.0,4.0,1,-13.486852444177552,-60.53788286186566
tavares,1,1,100.0,3.0,1,-21.002104909983974,-45.34401789622477
vermelho,1,1,100.0,5.0,1,-19.955069241247276,-43.943871774301655
cabeceiras,1,1,100.0,5.0,1,-15.80524926175744,-46.93058467081313
ajapi,1,0,0.0,4.0,1,,
sao joao do sabugi,1,1,100.0,5.0,1,-6.716532481550868,-37.20194350410655
sao joao do sobrado,1,1,100.0,5.0,1,-18.32097783533344,-40.40572143357216
banzae,1,0,0.0,3.0,1,-10.585968502698583,-38.62099450700789
aratiba,1,1,100.0,5.0,1,-27.393878979446516,-52.30079208837952
solanea,1,1,100.0,4.0,1,-6.75961240913378,-35.65712331586638
alagoa,1,1,100.0,3.0,1,-22.171830593467934,-44.642598725792546
cabaceiras do paraguacu,1,1,100.0,3.0,1,-12.565061167027597,-39.18037499574727
alagoa grande,1,1,100.0,5.0,1,-7.041755696576409,-35.63219332049747
vermelho novo,1,0,0.0,1.0,1,-20.036726729362115,-42.26711555969371
caldas do jorro,1,1,100.0,4.0,1,,
cajapio,1,1,100.0,5.0,1,-2.8762657761064014,-44.672934084080396
acari,1,1,100.0,5.0,1,-6.436124915575116,-36.640335529330684
acajutiba,1,1,100.0,5.0,1,-11.663495576693935,-38.023852706144226
campinacu,1,1,100.0,5.0,1,-13.801380875136651,-48.56655743597762
sao benedito do rio preto,1,1,100.0,1.0,1,-3.3298810643785695,-43.529441337928624
sao benedito do sul,1,1,100.0,5.0,1,-8.805159673448504,-35.91053272206675
sao bentinho,1,1,100.0,5.0,1,-6.8916419149687185,-37.72562274040459
wenceslau guimaraes,1,1,100.0,5.0,1,-13.672659308148194,-39.49784615381623
tapera,1,1,100.0,5.0,1,-28.627901293386625,-52.86988286131272
taperuaba,1,1,100.0,5.0,1,-4.080853105930747,-39.94746353873209
sao bento abade,1,1,100.0,5.0,1,-21.584702027724234,-45.07159008796739
wagner,1,1,100.0,4.0,1,-12.28286253938085,-41.16769859070942
taiacu,1,1,100.0,5.0,1,-21.143836321023585,-48.510875616773994
tapinas,1,1,100.0,2.0,1,-21.446557199012133,-48.78737039593602
santo inacio,1,1,100.0,4.0,1,-22.696121918475384,-51.79025952401423
acucena,1,1,100.0,1.0,1,-19.129221349636005,-42.64363789453825
sao bernardino,1,1,100.0,4.0,1,-26.47340221579465,-52.96494527400316
vitorinos,1,1,100.0,3.0,1,-18.290706758454814,-43.9815230010003
aurilandia,1,1,100.0,4.0,1,-16.6800504509085,-50.46526066427959
sao bonifacio,1,1,100.0,4.0,1,-27.895615849893577,-48.93100079426772
tacuru,1,1,100.0,5.0,1,-23.63513947116163,-55.017107463670186
sao bras,1,1,100.0,5.0,1,-10.12626257927444,-36.89934930734973
adhemar de barros,1,0,0.0,1.0,1,-22.69031468157406,-52.73463407849236
vitorino,1,1,100.0,5.0,1,-26.266191153756715,-52.780834151474565
arroio trinta,1,1,100.0,4.0,1,-26.928511307806666,-51.335122525174846
sao carlos do ivai,1,1,100.0,5.0,1,-23.316109294469598,-52.477242532342586
abrantes,1,1,100.0,4.0,1,-12.83017402246026,-38.26510695136311
abdon batista,1,1,100.0,5.0,1,-27.608818306014133,-51.02488531826943
cambiasca,1,1,100.0,3.0,1,-21.714719999999943,-41.92499999999996
santo antonio do taua,1,1,100.0,5.0,1,-1.1440082273477665,-48.12682912604055
campo do tenente,1,0,0.0,1.0,1,-25.98558970418453,-49.67827341565766
campo do brito,1,1,100.0,5.0,1,-10.750394350095682,-37.49323013983066
santo antonio do leste,1,1,100.0,5.0,1,-14.801086857314164,-53.61088527478054
santo antonio do leverger,1,1,100.0,4.0,1,-15.909788933711527,-56.0280091210381
campo azul,1,1,100.0,5.0,1,-16.505728294096443,-44.811677797827386
tangara,1,1,100.0,5.0,1,-23.681990941656128,-48.72013857486964
atalanta,1,1,100.0,4.0,1,-27.421321255507692,-49.782950034762216
tamboara,1,1,100.0,5.0,1,-23.19956290910682,-52.499539370185424
santo antonio do planalto,1,1,100.0,4.0,1,-28.40026089412962,-52.69416765534374
assare,1,1,100.0,5.0,1,-6.875517170698454,-39.870908804180004
santo antonio do rio abaixo,1,1,100.0,5.0,1,-19.228313327006514,-43.253400780222115
santo antonio dos campos,1,1,100.0,5.0,1,-20.099689201058762,-44.973252035604844
santo hipolito,1,1,100.0,3.0,1,-18.295904329506246,-44.221751453280795
campo alegre do fidalgo,1,1,100.0,1.0,1,-8.377891550634898,-41.835686326509794
campo alegre de minas,1,1,100.0,1.0,1,-19.099162775692967,-41.03380534053093
xexeu,1,1,100.0,5.0,1,-8.808099338390692,-35.628260363046195
arvoredo,1,1,100.0,3.0,1,-27.078409010542018,-52.45510633727941
campo alegre de lourdes,1,1,100.0,5.0,1,-9.512052702077947,-43.02384838820656
santo expedito,1,1,100.0,5.0,1,-21.85186391776178,-51.394558865949115
tamandare,1,1,100.0,5.0,1,-8.753523336332707,-35.11422501467759
atilio vivacqua,1,0,0.0,1.0,1,-20.92514780451319,-41.19649395129351
taparuba,1,1,100.0,5.0,1,-19.76348777029724,-41.613996982306276
santo expedito do sul,1,1,100.0,5.0,1,-27.930038590396002,-51.65968008202175
augustinopolis,1,1,100.0,5.0,1,-5.4682264566119505,-47.88823718970732
sao clemente,1,0,0.0,5.0,1,,
vitoria do mearim,1,1,100.0,5.0,1,-3.491268774059515,-44.88358234279302
cajari,1,1,100.0,5.0,1,-3.321816931557347,-45.01488892761193
taquarucu do sul,1,1,100.0,5.0,1,-27.39911146523778,-53.46662887237401
agua doce,1,1,100.0,4.0,1,-26.997539482686065,-51.55508230054839
agua fria de goias,1,1,100.0,5.0,1,-14.972415223806218,-47.78532009005647
agua limpa,1,1,100.0,1.0,1,-18.076322394559124,-48.76160432422692
balbinos,1,1,100.0,5.0,1,-21.901262418619652,-49.356838571590075
agua nova,1,1,100.0,5.0,1,-6.205206243591784,-38.291460507110884
caldeirao grande do piaui,1,1,100.0,4.0,1,-7.332965096575639,-40.63725614125087
agua preta,1,1,100.0,4.0,1,-8.70575416352258,-35.51654982122744
arraial d ajuda,1,1,100.0,4.0,1,-16.49087155319871,-39.082955365333895
vila reis,1,1,100.0,4.0,1,-23.611487440439735,-51.40895422009819
aroeiras,1,0,0.0,1.0,1,-7.546247807895233,-35.70730669344224
vila pereira,1,0,0.0,5.0,1,-18.264602213772424,-41.05109267336996
barao de juparana,1,1,100.0,4.0,1,-22.344483225330805,-43.681665396639325
baixa grande do ribeiro,1,1,100.0,4.0,1,-7.9084243651879484,-45.21088308989325
caldas brandao,1,1,100.0,4.0,1,-7.161965454299922,-35.34996167963895
vila nova do sul,1,0,0.0,5.0,1,-30.204742942373727,-53.34095123552069
sao francisco do brejao,1,1,100.0,4.0,1,-5.126001441641388,-47.386074631114134
aribice,1,1,100.0,4.0,1,,
arenopolis,1,1,100.0,4.0,1,-16.385489638361854,-51.55956684307419
calcado,1,1,100.0,5.0,1,-8.74221182227642,-36.33608799281209
sao francisco do gloria,1,1,100.0,1.0,1,-20.784948450006574,-42.498123195396545
cajuri,1,1,100.0,5.0,1,-20.788628855033426,-42.79602770750053
sulina,1,1,100.0,4.0,1,-25.699912147716937,-52.72068813344798
cajueiro,1,1,100.0,4.0,1,-9.398762700999793,-36.146956946374715
aguas claras,1,0,0.0,5.0,1,-28.00030351378292,-49.17546213298624
sao felix do coribe,1,1,100.0,5.0,1,-13.403075871852284,-44.19483773549591
sao felix do araguaia,1,1,100.0,5.0,1,-11.60540439348213,-50.86134067877654
tabuleiro do norte,1,0,0.0,1.0,1,-5.249525498974742,-38.12931202446786
vista alegre,1,1,100.0,1.0,1,-23.496454202980715,-50.57437576547789
sao cristovao do sul,1,1,100.0,4.0,1,-27.23184814057509,-50.44651334622696
vitoria do jari,1,1,100.0,4.0,1,-0.9059687551335174,-52.42133615515238
adrianopolis,1,1,100.0,5.0,1,-24.668314396331997,-48.97598733352184
vitoria das missoes,1,1,100.0,5.0,1,-28.349778893560693,-54.501107677696545
adustina,1,1,100.0,5.0,1,-10.536616901316743,-38.11492053385937
sao desiderio,1,1,100.0,4.0,1,-12.408316113208834,-45.02508470400347
tapurah,1,1,100.0,5.0,1,-12.730236325949065,-56.51946937964815
cambara do sul,1,1,100.0,5.0,1,-29.04360281440758,-50.1391711723774
taboquinhas,1,1,100.0,5.0,1,,
sao domingos das dores,1,1,100.0,5.0,1,-19.529562954115683,-42.012343871625454
agisse,1,1,100.0,5.0,1,-23.537328737497397,-48.54493393688767
aurora do para,1,1,100.0,5.0,1,-2.1350551769507287,-47.55795963271966
sao felix de minas,1,1,100.0,5.0,1,-18.591061181734624,-41.48777691657141
viseu,1,1,100.0,5.0,1,-1.2021836317837071,-46.13899904732771
sao domingos do araguaia,1,1,100.0,3.0,1,-5.545741485451946,-48.72372963336125
agrestina,1,1,100.0,4.0,1,-8.45504693653698,-35.94651434518298
taquarana,1,1,100.0,3.0,1,-9.647419962029984,-36.49400160914397
camacho,1,1,100.0,3.0,1,-20.62674426960462,-45.15581132546862
calmon,1,1,100.0,5.0,1,-26.602931196443897,-51.099089272478885
agrolandia,1,1,100.0,4.0,1,-27.407760672796563,-49.82991378792887
baixa grande,1,1,100.0,3.0,1,-11.96147261711341,-40.16778905956732
sao felix,1,0,0.0,5.0,1,-12.606892162109407,-38.96969906409737
virginia,1,1,100.0,5.0,1,-22.332038818146618,-45.092163217439094
suzanapolis,1,1,100.0,5.0,1,-20.50077378738309,-51.02623837784725
alfredo marcondes,1,1,100.0,5.0,1,-21.954288886597627,-51.41615439159179
vargem grande do rio pardo,1,0,0.0,5.0,1,-15.398262506297819,-42.308415559771454
siriji,1,1,100.0,5.0,1,,
boa esperanca do iguacu,1,1,100.0,4.0,1,-25.63575597391653,-53.21454879705403
serra do salitre,1,1,100.0,5.0,1,-19.111238303576517,-46.68169552127703
sao sebastiao da amoreira,1,1,100.0,5.0,1,-23.465011850073953,-50.76082356050152
amargosa,1,1,100.0,5.0,1,-13.027915958035509,-39.60169104219675
ubata,1,1,100.0,4.0,1,-14.213621128438906,-39.522980321603505
america dourada,1,0,0.0,1.0,1,-11.45534706517941,-41.45792194795551
aparecida de monte alto,1,1,100.0,5.0,1,-21.59533285617727,-48.12446105412283
bataipora,1,1,100.0,5.0,1,-22.299018570485877,-53.27314351641425
americo de campos,1,1,100.0,5.0,1,-20.299632573742652,-49.73238197918518
aparecida d'oeste,1,1,100.0,5.0,1,-20.454283404365263,-50.88282453060894
sao sebastiao da serra,1,1,100.0,5.0,1,,
sao sebastiao de campos,1,0,0.0,4.0,1,-20.39949265383791,-52.754457380641135
boa vista do sul,1,1,100.0,4.0,1,-29.34647313882286,-51.67305377843535
ubai,1,1,100.0,3.0,1,-16.289592953885908,-44.78243517199098
serra branca,1,1,100.0,4.0,1,-7.494554491157478,-36.67626659145202
boa vista do cadeado,1,1,100.0,3.0,1,-28.57759560610713,-53.813659189325975
sao sebastiao do paraiba,1,1,100.0,5.0,1,,
boa vista do burica,1,1,100.0,5.0,1,-27.669043977859744,-54.11112152682007
amontada,1,1,100.0,5.0,1,-3.3654681773745936,-39.83000034505478
boa vista das missoes,1,1,100.0,4.0,1,-27.66180964091393,-53.316760498959184
serra bonita,1,1,100.0,3.0,1,-15.214249489419505,-46.81573874501741
sao sebastiao do rio verde,1,1,100.0,5.0,1,-22.218771646357347,-44.97751941997888
antunes,1,1,100.0,4.0,1,-19.907807842506607,-44.698242198322056
serra azul,1,0,0.0,1.0,1,-21.278120540590542,-47.477079126692736
boa ventura,1,1,100.0,3.0,1,-10.86800053283192,-39.136029777488226
amparo da serra,1,1,100.0,2.0,1,-20.50873879690439,-42.80091590525793
bodo,1,1,100.0,5.0,1,-5.988987926410246,-36.41243181692128
amarante,1,1,100.0,5.0,1,-6.242804734400218,-42.853531041069
ubirajara,1,1,100.0,5.0,1,-22.527613435195004,-49.661752758183525
tracuateua,1,1,100.0,4.0,1,-1.077780067763653,-46.90300475031508
uniao da serra,1,1,100.0,4.0,1,-28.760060725611776,-52.01105466678753
bom jesus do araguaia,1,1,100.0,5.0,1,-12.189028400869223,-51.574837023112714
sao pedro da agua branca,1,1,100.0,5.0,1,-5.07590165150954,-48.416667042979476
uniao,1,1,100.0,5.0,1,-4.586032985094711,-42.862284182326924
barro preto,1,1,100.0,5.0,1,-14.808844881550723,-39.473220746209144
bom jesus do amparo,1,1,100.0,5.0,1,-19.70770771675895,-43.475249717636665
barrocas,1,1,100.0,5.0,1,-11.531422232554455,-39.07759493501058
trabiju,1,1,100.0,3.0,1,-22.039168711574966,-48.338877795076094
alvorada d'oeste,1,1,100.0,3.0,1,-11.35023142656732,-62.28751193399718
sao pedro do butia,1,1,100.0,3.0,1,-28.12478566390293,-54.893799955026715
sao pedro do iguacu,1,0,0.0,4.0,1,-24.910073735670448,-53.89202999700797
tracunhaem,1,1,100.0,5.0,1,-7.802408193813569,-35.234930251462664
serra dos dourados,1,0,0.0,5.0,1,-23.619535425600905,-53.38212068195976
alvorada do gurgueia,1,1,100.0,4.0,1,-8.451118499999952,-43.92315624999995
sao pedro do sul,1,1,100.0,5.0,1,-29.53561058105353,-54.22075649978703
umburatiba,1,1,100.0,5.0,1,-17.261703202767414,-40.59270094037252
umburanas,1,1,100.0,5.0,1,-10.731455413955146,-41.32330803113113
ulianopolis,1,1,100.0,4.0,1,-3.7500223508425736,-47.49953012472611
uirauna,1,1,100.0,4.0,1,-6.518928992394477,-38.41147494436928
amanari,1,1,100.0,5.0,1,-3.504514941264218,-39.57289793990247
amapa do maranhao,1,1,100.0,5.0,1,-1.6732576653020137,-46.01030262739159
traipu,1,1,100.0,4.0,1,-9.96793244548259,-37.00287410022483
sao rafael,1,1,100.0,5.0,1,-5.803451720568472,-36.886759275562476
bom jardim de goias,1,1,100.0,1.0,1,-16.202046608327226,-52.17443509260943
turvelandia,1,1,100.0,5.0,1,-17.852077035406072,-50.30581292967397
biritinga,1,1,100.0,2.0,1,-11.621067370397462,-38.80797809110514
varzea,1,1,100.0,5.0,1,-6.6285865602542025,-36.45144820840192
tururu,1,0,0.0,5.0,1,-3.598104898072363,-39.43614668673904
satiro dias,1,1,100.0,2.0,1,-11.604964265423469,-38.58286910553226
tumiritinga,1,1,100.0,4.0,1,-19.00484554584605,-41.65183983345179
tuiuti,1,1,100.0,5.0,1,-23.150496968166717,-46.94940419575401
saubara,1,1,100.0,4.0,1,-12.743405333736474,-38.76874492304449
andrequice,1,1,100.0,5.0,1,-18.25622999999996,-45.06661999999994
angelica,1,1,100.0,5.0,1,-22.15469316484538,-53.778471882567615
angelina,1,1,100.0,4.0,1,-27.58206007230407,-48.98438664013937
anhumas,1,1,100.0,5.0,1,-22.29612614613957,-51.387004974544936
angelo frechiani,1,1,100.0,5.0,1,,
angical,1,1,100.0,2.0,1,-12.006384427285656,-44.698162626990054
trombas,1,1,100.0,5.0,1,-13.51023766630793,-48.74303416095664
anhembi,1,1,100.0,5.0,1,-22.79055313296728,-48.1292283726356
angical do piaui,1,1,100.0,4.0,1,-6.077160299486864,-42.73579835439659
angicos,1,1,100.0,4.0,1,-5.66603171630403,-36.60327364407801
bela vista do maranhao,1,0,0.0,2.0,1,-3.7449621799685744,-45.26018199694684
sebastiao leal,1,1,100.0,5.0,1,-7.570047212577284,-44.063227109671274
anguera,1,1,100.0,5.0,1,-12.150285458856343,-39.245960093032245
anhandui,1,1,100.0,5.0,1,-20.981461451885522,-54.503718322956225
sede alvorada,1,0,0.0,5.0,1,-24.82693999999998,-53.646109999999965
segredo,1,1,100.0,5.0,1,-29.334054626519027,-52.97154232089777
selbach,1,1,100.0,4.0,1,-28.630116022225685,-52.954191678007035
senador la rocque,1,1,100.0,4.0,1,-5.44421591804383,-47.2933282126387
senador jose porfirio,1,1,100.0,4.0,1,-2.615753501785348,-51.936138246790165
bela vista de minas,1,1,100.0,4.0,1,-19.8280287267131,-43.09062549172086
angustura,1,1,100.0,5.0,1,-21.868313548258158,-42.698740442406134
tunapolis,1,1,100.0,5.0,1,-26.971155033572945,-53.63871810527339
sarutaia,1,1,100.0,5.0,1,-23.274668592285668,-49.477340393352314
senador salgado filho,1,1,100.0,5.0,1,-28.0257982976049,-54.54445219094282
ananas,1,1,100.0,5.0,1,-6.370023441915631,-48.072614949350445
bertopolis,1,0,0.0,4.0,1,-17.02933112374303,-40.55677849878938
serio,1,1,100.0,3.0,1,-29.38354562954529,-52.27168468689235
travesseiro,1,1,100.0,4.0,1,-29.31163965288243,-52.06285592271061
bertolinia,1,1,100.0,5.0,1,-7.639522233366965,-43.95226761922226
sao vitor,1,1,100.0,5.0,1,,
anage,1,1,100.0,5.0,1,-14.611423342423128,-41.136312128144475
antonio martins,1,0,0.0,4.0,1,-6.213919064448228,-37.89910224097036
tupassi,1,1,100.0,5.0,1,-24.60063867860598,-53.511122393958495
berizal,1,1,100.0,5.0,1,-15.620342230243962,-41.74589223879504
berilo,1,1,100.0,4.0,1,-16.9227674102542,-42.478475011191115
antonio goncalves,1,1,100.0,5.0,1,-10.57302558573597,-40.275827657027556
sento se,1,1,100.0,5.0,1,-9.741284648683658,-41.88133136580062
sardoa,1,1,100.0,5.0,1,-18.78205363904194,-42.3676041078838
bequimao,1,1,100.0,4.0,1,-2.450916218709413,-44.78730267622174
tuparece,1,1,100.0,3.0,1,-19.89323733483254,-43.9863046834627
senhora dos remedios,1,1,100.0,5.0,1,-21.030803313018758,-43.58445678322326
antonina do norte,1,1,100.0,1.0,1,-6.775232323102792,-39.98814021289837
anaurilandia,1,1,100.0,5.0,1,-22.183493629042154,-52.71771123924639
tres forquilhas,1,1,100.0,4.0,1,-29.535642041896942,-50.03682589416116
andarai,1,1,100.0,5.0,1,-12.777115285366513,-41.27650549536144
tres irmaos,1,1,100.0,5.0,1,-21.625645496895352,-41.98519583710767
benedito leite,1,1,100.0,4.0,1,-7.2185315166586035,-44.55507182209266
bemposta,1,1,100.0,5.0,1,,
andre da rocha,1,1,100.0,5.0,1,-28.63235819903258,-51.573247145680746
aparecida do rio negro,1,1,100.0,5.0,1,-9.950409822060305,-47.975271675045946
apora,1,0,0.0,5.0,1,-11.665688918521814,-38.09323846103476
bom jesus do querendo,1,1,100.0,5.0,1,,
uniao do oeste,1,1,100.0,5.0,1,-26.771817380455456,-52.85341516699504
sao jose do piaui,1,1,100.0,5.0,1,-6.863954787217288,-41.47791545632816
sao jose do ribeirao,1,1,100.0,3.0,1,-22.204999999999927,-42.39805999999993
vargem alegre,1,1,100.0,5.0,1,-20.256674941183814,-42.665295098005494
vargem,1,1,100.0,3.0,1,-23.499492156437526,-47.011352463520836
vargeao,1,1,100.0,5.0,1,-26.858173544875882,-52.15180624984304
brejo bonito,1,1,100.0,5.0,1,-21.1255342558629,-56.48365874003585
brejo,1,1,100.0,5.0,1,-3.6796750053374514,-42.753229897613146
sao jose do serido,1,1,100.0,5.0,1,-6.44890279153824,-36.87879880847374
brejetuba,1,1,100.0,5.0,1,-20.14768728208619,-41.29158581823656
silveira martins,1,1,100.0,5.0,1,-29.64531693920428,-53.58382548577273
sao jose do xingu,1,1,100.0,5.0,1,-10.802938056411762,-52.73756079634282
vanini,1,1,100.0,5.0,1,-28.4754788805008,-51.844427950983686
silveira carvalho,1,1,100.0,5.0,1,-23.543365499999997,-46.889442
braunas,1,1,100.0,3.0,1,-19.05322863884113,-42.718129170680385
almirante tamandare do sul,1,1,100.0,4.0,1,-28.116015587988002,-52.914714553089986
silvanopolis,1,1,100.0,5.0,1,-11.158770963718585,-48.1528103296116
sao jose dos cordeiros,1,1,100.0,5.0,1,-7.40166930885011,-36.816975847308434
silvano,1,1,100.0,5.0,1,-18.84342224059588,-47.19121416498014
arantina,1,1,100.0,1.0,1,-21.91515898275318,-44.25360039856993
brasopolis,1,1,100.0,5.0,1,-22.482302187197977,-45.61952431922894
alpestre,1,1,100.0,4.0,1,-27.25035234287266,-53.03555485473069
brasileia,1,1,100.0,5.0,1,-11.00988952211051,-68.74718419760572
brasilandia de minas,1,0,0.0,1.0,1,-17.00452873265765,-46.00445130598515
brasilandia,1,1,100.0,5.0,1,-21.268003390969508,-52.07109537480082
aramina,1,0,0.0,1.0,1,-20.092201099659754,-47.79068484733614
brejo do cruz,1,1,100.0,5.0,1,-6.347542647198111,-37.4999982744409
almino afonso,1,1,100.0,4.0,1,-6.155247530745038,-37.76818300221504
brejo dos santos,1,1,100.0,5.0,1,-6.376879978247281,-37.825443446792654
arapua,1,1,100.0,5.0,1,-19.915611651682244,-47.59828151341938
sao jose da tapera,1,1,100.0,5.0,1,-9.558996476020328,-37.382049345965186
terezinha,1,1,100.0,2.0,1,-9.056296752793855,-36.624215131826155
brotas de macaubas,1,1,100.0,5.0,1,-12.008840195810873,-42.61777617811805
britania,1,1,100.0,4.0,1,-15.242948120042836,-51.16473824558986
barao do triunfo,1,1,100.0,4.0,1,-30.389810826279273,-51.73751780101631
barauna,1,1,100.0,4.0,1,-5.222309394175965,-37.491047761653796
termas de ibira,1,1,100.0,5.0,1,-21.081026351979624,-49.24164245159575
arara,1,1,100.0,5.0,1,-6.8277176355033395,-35.76039334973399
simplicio mendes,1,1,100.0,5.0,1,-7.860147603011423,-41.90969423818208
breves,1,1,100.0,5.0,1,-1.6827641076623434,-50.47971983783625
alianca,1,1,100.0,4.0,1,-7.5946400903932405,-35.22248909430234
terra nova,1,1,100.0,5.0,1,-10.588637427720805,-38.949845901752475
barra de santa rosa,1,1,100.0,2.0,1,-6.722975852710321,-36.05636685098978
vargem grande do soturno,1,0,0.0,3.0,1,-21.02924983357346,-42.518900175452444
sao jose do campestre,1,1,100.0,4.0,1,-6.318519955631348,-35.71074962130247
brejolandia,1,0,0.0,4.0,1,-12.48500333261069,-43.960583866410175
brejoes,1,1,100.0,5.0,1,-13.10272922821882,-39.793072654373695
treviso,1,1,100.0,5.0,1,-28.50756362241944,-49.459605857074706
brejo grande,1,1,100.0,5.0,1,-10.43007145626256,-36.46656089630383
vargem grande,1,1,100.0,5.0,1,-3.544078339355614,-43.91826140002698
simao pereira,1,1,100.0,4.0,1,-21.96345207172735,-43.31445287096894
almas,1,1,100.0,4.0,1,-11.567892561876574,-47.16831043399929
sao jose do inhacora,1,1,100.0,5.0,1,-28.12096312877113,-54.049455762915116
arapoema,1,1,100.0,5.0,1,-7.656670780626437,-49.06430152660563
tibau do sul,1,1,100.0,4.0,1,-6.229584029387886,-35.05791540246038
sao lourenco do piaui,1,1,100.0,3.0,1,-9.169084034367527,-42.544389853520286
barra do jacare,1,1,100.0,5.0,1,-23.112710960841177,-50.17450653120074
aquidaba,1,1,100.0,5.0,1,-10.284870765298363,-37.01914517791074
bonito de santa fe,1,1,100.0,5.0,1,-7.313342946555163,-38.51421804158558
barreira,1,1,100.0,5.0,1,-4.291176025645771,-38.6417165334928
bonito de minas,1,1,100.0,4.0,1,-15.323332390913766,-44.75789991476468
sao miguel das matas,1,1,100.0,5.0,1,-13.047090837481166,-39.45407953891277
aquiraz,1,1,100.0,5.0,1,-3.912322652354214,-38.376434985468876
sao miguel do aleixo,1,1,100.0,4.0,1,-10.386074758058108,-37.37878589064772
uruana de minas,1,1,100.0,4.0,1,-16.059718645669523,-46.255281956297424
sao miguel do anta,1,1,100.0,,0,-20.72027430385,-42.71564436122057
tocos do moji,1,1,100.0,5.0,1,-22.3697541179653,-46.096743733276305
alto piquiri,1,1,100.0,4.0,1,-24.032267622640834,-53.43985746757152
sao miguel do cambui,1,1,100.0,5.0,1,,
alto sao joao,1,0,0.0,5.0,1,,
aracatu,1,1,100.0,4.0,1,-14.417742491973552,-41.44989365700188
atalaia,1,1,100.0,3.0,1,-20.227736994992085,-48.61556497581523
bom retiro,1,1,100.0,5.0,1,-27.79835761038368,-49.488573081200194
unistalda,1,1,100.0,4.0,1,-29.047378076761216,-55.153083990286035
bom jesus do sul,1,1,100.0,5.0,1,-26.194806599274045,-53.598674520490796
uniao dos palmares,1,1,100.0,5.0,1,-9.157502622963149,-36.02782340918958
uniao do sul,1,1,100.0,5.0,1,-11.53171610720236,-54.368310623642294
serranopolis de minas,1,1,100.0,5.0,1,-15.80955459225718,-42.87138430389349
tome-acu,1,1,100.0,3.0,1,-2.4029269096925407,-48.161626022608374
apore,1,1,100.0,5.0,1,-18.963223077650238,-51.92693904530847
sao nicolau,1,1,100.0,4.0,1,-28.184920394451055,-55.259899360847896
sao patricio,1,1,100.0,5.0,1,-15.350684947467316,-49.81923618621308
sao mateus de minas,1,0,0.0,5.0,1,-22.707410124912013,-46.03526215592884
uruburetama,1,1,100.0,4.0,1,-3.622250892797858,-39.50804077887797
arame,1,1,100.0,3.0,1,-4.8897314492920385,-46.00677976876072
sao luiz do norte,1,1,100.0,5.0,1,-14.863750060921694,-49.32821067353508
barra do rio azul,1,1,100.0,1.0,1,-27.410053168682186,-52.41363609091986
altinho,1,1,100.0,5.0,1,-8.488189811112091,-36.06023398040497
vale do sol,1,1,100.0,5.0,1,-29.607198255806324,-52.68086189266144
valao do barro,1,0,0.0,4.0,1,-22.345766968364543,-41.75767926461165
botupora,1,1,100.0,5.0,1,-13.379137938870217,-42.52226591103274
botelho,1,1,100.0,4.0,1,-22.22100814602821,-47.3001460600237
severiano melo,1,0,0.0,4.0,1,-5.787331662729001,-37.96391463750967
bossoroca,1,1,100.0,5.0,1,-28.727270770936784,-54.9107887611147
alto alegre do maranhao,1,1,100.0,5.0,1,-4.214134911794691,-44.44951278413494
alto alegre do pindare,1,1,100.0,5.0,1,-3.7329394695563454,-45.86707229833637
araguana,1,1,100.0,5.0,1,-5.630770130131535,-47.72602269161831
araguaia,1,1,100.0,5.0,1,-20.41550908384522,-40.64411836054274
boquira,1,1,100.0,4.0,1,-12.796852188705783,-42.71130889843319
sao mamede,1,1,100.0,5.0,1,-6.926293333882942,-37.095003127528194
sete de setembro,1,1,100.0,5.0,1,-28.12866725720165,-54.45910180238341
boraceia,1,1,100.0,5.0,1,-22.19615762773832,-48.77774974951167
araguacu,1,1,100.0,4.0,1,-12.928384840808663,-49.826197286894356
aragoiania,1,1,100.0,4.0,1,-16.911957011140164,-49.45104782108625
urucuia,1,1,100.0,3.0,1,-16.058740765949942,-45.46035049108837
urucania,1,1,100.0,5.0,1,-20.35242924562172,-42.74749982379531
barra longa,1,1,100.0,5.0,1,-20.28331413855323,-43.03934543153543
sertao santana,1,1,100.0,5.0,1,-30.461088669607246,-51.602634020922075
bora,1,1,100.0,5.0,1,,
tiradentes do sul,1,1,100.0,5.0,1,-27.39309950021365,-54.08802409490898
assuncao,1,0,0.0,1.0,1,-7.077091335231696,-36.732248704492505
lavrinhas,1,1,100.0,5.0,1,-22.560121483523087,-44.918835172991606
campo grande do piaui,1,1,100.0,5.0,1,-7.1528547616305245,-41.04754169427389
novo cabrais,1,1,100.0,5.0,1,-29.73735462458039,-52.95390846390036
novo alegre,1,1,100.0,5.0,1,-12.914308930078104,-46.57394544207846
novais,1,1,100.0,5.0,1,-20.99543528043601,-48.919331724846614
igarape-acu,1,1,100.0,4.0,1,-1.1279176336806125,-47.619719739970165
nova vicosa,1,1,100.0,5.0,1,-17.897617441710917,-39.39123788095888
igarape-miri,1,1,100.0,1.0,1,-1.9798592191502147,-48.95939411566163
igaratinga,1,1,100.0,5.0,1,-19.95489936249545,-44.70769798991146
nova ubirata,1,1,100.0,5.0,1,-13.03328404352523,-55.255845894289095
igrapiuna,1,1,100.0,4.0,1,-13.823373982514374,-39.14208172214536
